!gaf-version: 2.2
!date-generated:2023-03-28
!generated-by: AgBase

Database	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	DB_Reference	Evidence_Code	With_From	Aspect	DB_Object_Name	DB_Object_Synonyms	DB_Object_Type	Taxon	Date	Assigned_By	Annotation_Extension	Gene_Product_Form_Id
Refseq	XP_018223038.1	XP_018223038.1	enables	GO:0009982	GO_REF:0000002	IEA	InterPro:IPR006145	F	XP_018223038.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223038.1	XP_018223038.1	involved_in	GO:0001522	GO_REF:0000002	IEA	InterPro:IPR006145	P	XP_018223038.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223038.1	XP_018223038.1	involved_in	GO:0009451	GO_REF:0000002	IEA	InterPro:IPR006145	P	XP_018223038.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223040.1	XP_018223040.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR011545	F	XP_018223040.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223040.1	XP_018223040.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR012541	F	XP_018223040.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223040.1	XP_018223040.1	enables	GO:0003724	GO_REF:0000002	IEA	InterPro:IPR012541	F	XP_018223040.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223040.1	XP_018223040.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR011545|InterPro:IPR012541	F	XP_018223040.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223040.1	XP_018223040.1	enables	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR012541	C	XP_018223040.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223042.1	XP_018223042.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223042.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223042.1	XP_018223042.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223042.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223042.1	XP_018223042.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018223042.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223044.1	XP_018223044.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223044.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223044.1	XP_018223044.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223044.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223044.1	XP_018223044.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018223044.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	enables	GO:0004367	GO_REF:0000002	IEA	InterPro:IPR006109	F	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	enables	GO:0016616	GO_REF:0000002	IEA	InterPro:IPR011128	F	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	enables	GO:0051287	GO_REF:0000002	IEA	InterPro:IPR011128	F	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	involved_in	GO:0005975	GO_REF:0000002	IEA	InterPro:IPR006109	P	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	involved_in	GO:0046168	GO_REF:0000002	IEA	InterPro:IPR011128	P	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223046.1	XP_018223046.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR011128|InterPro:IPR006109	P	XP_018223046.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223052.1	XP_018223052.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223052.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223052.1	XP_018223052.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223052.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223052.1	XP_018223052.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018223052.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223053.1	XP_018223053.1	enables	GO:0016627	GO_REF:0000002	IEA	InterPro:IPR001104	F	XP_018223053.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223053.1	XP_018223053.1	involved_in	GO:0006629	GO_REF:0000002	IEA	InterPro:IPR001104	P	XP_018223053.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223054.1	XP_018223054.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR000692	F	XP_018223054.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223054.1	XP_018223054.1	enables	GO:0008168	GO_REF:0000002	IEA	InterPro:IPR000692	F	XP_018223054.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223054.1	XP_018223054.1	involved_in	GO:0006364	GO_REF:0000002	IEA	InterPro:IPR000692	P	XP_018223054.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223056.1	XP_018223056.1	enables	GO:0009055	GO_REF:0000002	IEA	InterPro:IPR002109	F	XP_018223056.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223056.1	XP_018223056.1	enables	GO:0015035	GO_REF:0000002	IEA	InterPro:IPR002109	F	XP_018223056.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223057.1	XP_018223057.1	enables	GO:0004842	GO_REF:0000002	IEA	InterPro:IPR024991	F	XP_018223057.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223057.1	XP_018223057.1	enables	GO:0005680	GO_REF:0000002	IEA	InterPro:IPR024991	C	XP_018223057.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223059.1	XP_018223059.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003959	F	XP_018223059.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223060.1	XP_018223060.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR001932	F	XP_018223060.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223062.1	XP_018223062.1	involved_in	GO:0015986	GO_REF:0000002	IEA	InterPro:IPR020546	P	XP_018223062.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223066.1	XP_018223066.1	enables	GO:0004555	GO_REF:0000002	IEA	InterPro:IPR011120|InterPro:IPR001661	F	XP_018223066.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223066.1	XP_018223066.1	enables	GO:0005509	GO_REF:0000002	IEA	InterPro:IPR011120	F	XP_018223066.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223066.1	XP_018223066.1	involved_in	GO:0005737	GO_REF:0000002	IEA	InterPro:IPR011120	C	XP_018223066.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223066.1	XP_018223066.1	involved_in	GO:0005991	GO_REF:0000002	IEA	InterPro:IPR001661	P	XP_018223066.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223066.1	XP_018223066.1	involved_in	GO:0005993	GO_REF:0000002	IEA	InterPro:IPR011120	P	XP_018223066.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223067.1	XP_018223067.1	involved_in	GO:0046907	GO_REF:0000002	IEA	InterPro:IPR000156	P	XP_018223067.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223070.1	XP_018223070.1	involved_in	GO:0016480	GO_REF:0000002	IEA	InterPro:IPR015257	P	XP_018223070.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223072.1	XP_018223072.1	enables	GO:0004640	GO_REF:0000002	IEA	InterPro:IPR001240	F	XP_018223072.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223072.1	XP_018223072.1	involved_in	GO:0006568	GO_REF:0000002	IEA	InterPro:IPR001240	P	XP_018223072.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223073.1	XP_018223073.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR006204	F	XP_018223073.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223074.1	XP_018223074.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR002136	F	XP_018223074.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223074.1	XP_018223074.1	enables	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR002136	C	XP_018223074.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223074.1	XP_018223074.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR002136	P	XP_018223074.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223077.1	XP_018223077.1	enables	GO:0030176	GO_REF:0000002	IEA	InterPro:IPR031581	C	XP_018223077.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223077.1	XP_018223077.1	enables	GO:0030234	GO_REF:0000002	IEA	InterPro:IPR031581	F	XP_018223077.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223077.1	XP_018223077.1	involved_in	GO:0006874	GO_REF:0000002	IEA	InterPro:IPR031581	P	XP_018223077.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223079.1	XP_018223079.1	enables	GO:0004100	GO_REF:0000002	IEA	InterPro:IPR013616|InterPro:IPR004834	F	XP_018223079.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223079.1	XP_018223079.1	involved_in	GO:0006031	GO_REF:0000002	IEA	InterPro:IPR004834	P	XP_018223079.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223080.1	XP_018223080.1	enables	GO:0046933	GO_REF:0000002	IEA	InterPro:IPR000131	F	XP_018223080.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223080.1	XP_018223080.1	involved_in	GO:0015986	GO_REF:0000002	IEA	InterPro:IPR000131	P	XP_018223080.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223080.1	XP_018223080.1	involved_in	GO:0045261	GO_REF:0000002	IEA	InterPro:IPR000131	C	XP_018223080.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223081.1	XP_018223081.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR033481	C	XP_018223081.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223081.1	XP_018223081.1	involved_in	GO:0032220	GO_REF:0000002	IEA	InterPro:IPR033481	P	XP_018223081.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223082.1	XP_018223082.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR000873	F	XP_018223082.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223083.1	XP_018223083.1	enables	GO:0016746	GO_REF:0000002	IEA	InterPro:IPR002123	F	XP_018223083.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223084.1	XP_018223084.1	enables	GO:0022857	GO_REF:0000002	IEA	InterPro:IPR011701	F	XP_018223084.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223084.1	XP_018223084.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR011701	P	XP_018223084.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223087.1	XP_018223087.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR013149|InterPro:IPR013154	P	XP_018223087.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223089.1	XP_018223089.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR000266	F	XP_018223089.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223089.1	XP_018223089.1	enables	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR000266	C	XP_018223089.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223089.1	XP_018223089.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR000266	P	XP_018223089.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223094.1	XP_018223094.1	enables	GO:0005216	GO_REF:0000002	IEA	InterPro:IPR001425	F	XP_018223094.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223094.1	XP_018223094.1	enables	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR001425	C	XP_018223094.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223094.1	XP_018223094.1	involved_in	GO:0006811	GO_REF:0000002	IEA	InterPro:IPR001425	P	XP_018223094.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223095.1	XP_018223095.1	involved_in	GO:0000398	GO_REF:0000002	IEA	InterPro:IPR010491	P	XP_018223095.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223098.1	XP_018223098.1	enables	GO:0008270	GO_REF:0000002	IEA	InterPro:IPR001607	F	XP_018223098.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223098.1	XP_018223098.1	enables	GO:0036459	GO_REF:0000002	IEA	InterPro:IPR001394	F	XP_018223098.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223098.1	XP_018223098.1	involved_in	GO:0016579	GO_REF:0000002	IEA	InterPro:IPR001394	P	XP_018223098.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223100.1	XP_018223100.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223100.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223100.1	XP_018223100.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223100.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223100.1	XP_018223100.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018223100.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223101.1	XP_018223101.1	involved_in	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR007220	C	XP_018223101.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223101.1	XP_018223101.1	involved_in	GO:0006260	GO_REF:0000002	IEA	InterPro:IPR007220	P	XP_018223101.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223101.1	XP_018223101.1	part_of	GO:0000808	GO_REF:0000002	IEA	InterPro:IPR007220	C	XP_018223101.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223102.1	XP_018223102.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018223102.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223102.1	XP_018223102.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR004365	F	XP_018223102.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223102.1	XP_018223102.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018223102.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223102.1	XP_018223102.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018223102.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223102.1	XP_018223102.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR004364	P	XP_018223102.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223103.1	XP_018223103.1	enables	GO:0008168	GO_REF:0000002	IEA	InterPro:IPR002877	F	XP_018223103.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223103.1	XP_018223103.1	involved_in	GO:0032259	GO_REF:0000002	IEA	InterPro:IPR002877	P	XP_018223103.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223108.1	XP_018223108.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR004841	C	XP_018223108.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223108.1	XP_018223108.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR004841	P	XP_018223108.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223109.1	XP_018223109.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR004841	C	XP_018223109.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223109.1	XP_018223109.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR004841	P	XP_018223109.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223110.1	XP_018223110.1	involved_in	GO:0006488	GO_REF:0000002	IEA	InterPro:IPR013969	P	XP_018223110.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223113.1	XP_018223113.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000330	F	XP_018223113.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223116.1	XP_018223116.1	involved_in	GO:0007165	GO_REF:0000002	IEA	InterPro:IPR020233	P	XP_018223116.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223116.1	XP_018223116.1	involved_in	GO:0016237	GO_REF:0000002	IEA	InterPro:IPR020233	P	XP_018223116.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223116.1	XP_018223116.1	involved_in	GO:0034448	GO_REF:0000002	IEA	InterPro:IPR020233	C	XP_018223116.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223119.1	XP_018223119.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003959	F	XP_018223119.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223122.1	XP_018223122.1	enables	GO:0003700	GO_REF:0000002	IEA	InterPro:IPR000818	F	XP_018223122.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223122.1	XP_018223122.1	involved_in	GO:0006355	GO_REF:0000002	IEA	InterPro:IPR000818	P	XP_018223122.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223123.1	XP_018223123.1	enables	GO:0004329	GO_REF:0000002	IEA	InterPro:IPR000559	F	XP_018223123.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223123.1	XP_018223123.1	enables	GO:0004488	GO_REF:0000002	IEA	InterPro:IPR020630|InterPro:IPR020631	F	XP_018223123.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223123.1	XP_018223123.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000559	F	XP_018223123.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223123.1	XP_018223123.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR020630	P	XP_018223123.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223125.1	XP_018223125.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR004088	F	XP_018223125.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223129.1	XP_018223129.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR022649|InterPro:IPR022648	F	XP_018223129.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223129.1	XP_018223129.1	involved_in	GO:0006275	GO_REF:0000002	IEA	InterPro:IPR022648|InterPro:IPR022649	P	XP_018223129.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223132.1	XP_018223132.1	enables	GO:0016787	GO_REF:0000002	IEA	InterPro:IPR002828	F	XP_018223132.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223132.1	XP_018223132.1	involved_in	GO:0006464	GO_REF:0000002	IEA	InterPro:IPR004344	P	XP_018223132.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223135.1	XP_018223135.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223135.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223135.1	XP_018223135.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018223135.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223135.1	XP_018223135.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018223135.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223136.1	XP_018223136.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR006166	F	XP_018223136.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223136.1	XP_018223136.1	enables	GO:0004518	GO_REF:0000002	IEA	InterPro:IPR006166	F	XP_018223136.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223143.1	XP_018223143.1	enables	GO:0005783	GO_REF:0000002	IEA	InterPro:IPR012098	C	XP_018223143.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223143.1	XP_018223143.1	involved_in	GO:0045047	GO_REF:0000002	IEA	InterPro:IPR012098	P	XP_018223143.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223145.1	XP_018223145.1	involved_in	GO:0030479	GO_REF:0000002	IEA	InterPro:IPR031370	C	XP_018223145.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223145.1	XP_018223145.1	involved_in	GO:0051016	GO_REF:0000002	IEA	InterPro:IPR031370	P	XP_018223145.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223146.1	XP_018223146.1	enables	GO:0005509	GO_REF:0000002	IEA	InterPro:IPR002048	F	XP_018223146.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223148.1	XP_018223148.1	enables	GO:0016787	GO_REF:0000002	IEA	InterPro:IPR000086	F	XP_018223148.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223151.1	XP_018223151.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000330	F	XP_018223151.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223151.1	XP_018223151.1	enables	GO:0046872	GO_REF:0000002	IEA	InterPro:IPR018957	F	XP_018223151.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223152.1	XP_018223152.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR000873	F	XP_018223152.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223154.1	XP_018223154.1	enables	GO:0003924	GO_REF:0000002	IEA	InterPro:IPR000795	F	XP_018223154.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223154.1	XP_018223154.1	enables	GO:0005525	GO_REF:0000002	IEA	InterPro:IPR004161|InterPro:IPR000795	F	XP_018223154.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223155.1	XP_018223155.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR000504	F	XP_018223155.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223160.1	XP_018223160.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR001932	F	XP_018223160.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223161.1	XP_018223161.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR001830	F	XP_018223161.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223161.1	XP_018223161.1	involved_in	GO:0005992	GO_REF:0000002	IEA	InterPro:IPR001830	P	XP_018223161.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223162.1	XP_018223162.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000194	F	XP_018223162.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223162.1	XP_018223162.1	involved_in	GO:0046034	GO_REF:0000002	IEA	InterPro:IPR004100	P	XP_018223162.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223162.1	XP_018223162.1	involved_in	GO:1902600	GO_REF:0000002	IEA	InterPro:IPR004100	P	XP_018223162.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223165.1	XP_018223165.1	involved_in	GO:0048309	GO_REF:0000002	IEA	InterPro:IPR031398	P	XP_018223165.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223165.1	XP_018223165.1	involved_in	GO:0051028	GO_REF:0000002	IEA	InterPro:IPR031398	P	XP_018223165.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223167.1	XP_018223167.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR004841	C	XP_018223167.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223167.1	XP_018223167.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR004841	P	XP_018223167.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223169.1	XP_018223169.1	enables	GO:0016538	GO_REF:0000002	IEA	InterPro:IPR000789	F	XP_018223169.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223170.1	XP_018223170.1	enables	GO:0004674	GO_REF:0000002	IEA	InterPro:IPR012993	F	XP_018223170.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223173.1	XP_018223173.1	enables	GO:0004185	GO_REF:0000002	IEA	InterPro:IPR001563	F	XP_018223173.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223173.1	XP_018223173.1	involved_in	GO:0006508	GO_REF:0000002	IEA	InterPro:IPR001563	P	XP_018223173.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223174.1	XP_018223174.1	involved_in	GO:0043087	GO_REF:0000002	IEA	InterPro:IPR001936	P	XP_018223174.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223176.1	XP_018223176.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR011545	F	XP_018223176.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223176.1	XP_018223176.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR011545	F	XP_018223176.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223178.1	XP_018223178.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR013154|InterPro:IPR013149	P	XP_018223178.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223179.1	XP_018223179.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR000754	F	XP_018223179.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223179.1	XP_018223179.1	involved_in	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR000754	C	XP_018223179.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223179.1	XP_018223179.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR000754	P	XP_018223179.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223183.1	XP_018223183.1	enables	GO:0000981	GO_REF:0000002	IEA	InterPro:IPR001138	F	XP_018223183.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223183.1	XP_018223183.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR007219	F	XP_018223183.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223183.1	XP_018223183.1	enables	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR007219	C	XP_018223183.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223183.1	XP_018223183.1	enables	GO:0008270	GO_REF:0000002	IEA	InterPro:IPR001138|InterPro:IPR007219	F	XP_018223183.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018223183.1	XP_018223183.1	enables	GO:0042025	GO_REF:0000002	IEA	InterPro:IPR001138	C	XP_018223183.1		protein	taxon:1080349	20230328	AgBase		
